Gene.ID,Transcript.ID,CDS.Type,UTR.Type
GUJ93_ZPchr0012g21704,gnl|KimballUMN|GUJ93_ZPchr0012g21704-1,1,1
GUJ93_ZPchr0012g21705,gnl|KimballUMN|GUJ93_ZPchr0012g21705-1,1,1
GUJ93_ZPchr0012g21706,gnl|KimballUMN|GUJ93_ZPchr0012g21706-2,1,1
GUJ93_ZPchr0012g21706,gnl|KimballUMN|GUJ93_ZPchr0012g21706-1,1,2
GUJ93_ZPchr0012g21707,gnl|KimballUMN|GUJ93_ZPchr0012g21707-1,1,1
GUJ93_ZPchr0012g21708,gnl|KimballUMN|GUJ93_ZPchr0012g21708-1,1,1
GUJ93_ZPchr0012g21708,gnl|KimballUMN|GUJ93_ZPchr0012g21708-2,2,1
GUJ93_ZPchr0012g21709,gnl|KimballUMN|GUJ93_ZPchr0012g21709-1,1,1
GUJ93_ZPchr0012g21710,gnl|KimballUMN|GUJ93_ZPchr0012g21710-1,1,1
GUJ93_ZPchr0012g21710,gnl|KimballUMN|GUJ93_ZPchr0012g21710-2,2,1
GUJ93_ZPchr0012g21711,gnl|KimballUMN|GUJ93_ZPchr0012g21711-1,1,1
GUJ93_ZPchr0012g21712,gnl|KimballUMN|GUJ93_ZPchr0012g21712-1,1,1
GUJ93_ZPchr0012g21713,gnl|KimballUMN|GUJ93_ZPchr0012g21713-1,1,1
GUJ93_ZPchr0012g21714,gnl|KimballUMN|GUJ93_ZPchr0012g21714-1,1,1
GUJ93_ZPchr0012g21715,gnl|KimballUMN|GUJ93_ZPchr0012g21715-1,1,1
GUJ93_ZPchr0012g21716,gnl|KimballUMN|GUJ93_ZPchr0012g21716-1,1,1
GUJ93_ZPchr0012g21717,gnl|KimballUMN|GUJ93_ZPchr0012g21717-1,1,1
GUJ93_ZPchr0012g21718,gnl|KimballUMN|GUJ93_ZPchr0012g21718-1,1,1
GUJ93_ZPchr0012g21719,gnl|KimballUMN|GUJ93_ZPchr0012g21719-1,1,1
GUJ93_ZPchr0012g21720,gnl|KimballUMN|GUJ93_ZPchr0012g21720-1,1,1
GUJ93_ZPchr0012g21721,gnl|KimballUMN|GUJ93_ZPchr0012g21721-1,1,1
GUJ93_ZPchr0012g21722,gnl|KimballUMN|GUJ93_ZPchr0012g21722-1,1,1
GUJ93_ZPchr0012g21723,gnl|KimballUMN|GUJ93_ZPchr0012g21723-1,1,1
GUJ93_ZPchr0012g21724,gnl|KimballUMN|GUJ93_ZPchr0012g21724-1,1,1
GUJ93_ZPchr0012g21725,gnl|KimballUMN|GUJ93_ZPchr0012g21725-1,1,1
GUJ93_ZPchr0012g21726,gnl|KimballUMN|GUJ93_ZPchr0012g21726-1,1,1
GUJ93_ZPchr0012g21727,gnl|KimballUMN|GUJ93_ZPchr0012g21727-1,1,1
GUJ93_ZPchr0012g21728,gnl|KimballUMN|GUJ93_ZPchr0012g21728-1,1,1
GUJ93_ZPchr0012g21729,gnl|KimballUMN|GUJ93_ZPchr0012g21729-2,1,1
GUJ93_ZPchr0012g21729,gnl|KimballUMN|GUJ93_ZPchr0012g21729-4,2,1
GUJ93_ZPchr0012g21729,gnl|KimballUMN|GUJ93_ZPchr0012g21729-5,3,1
GUJ93_ZPchr0012g21729,gnl|KimballUMN|GUJ93_ZPchr0012g21729-1,4,1
GUJ93_ZPchr0012g21729,gnl|KimballUMN|GUJ93_ZPchr0012g21729-3,5,1
GUJ93_ZPchr0012g21730,gnl|KimballUMN|GUJ93_ZPchr0012g21730-1,1,1
GUJ93_ZPchr0012g21731,gnl|KimballUMN|GUJ93_ZPchr0012g21731-1,1,1
GUJ93_ZPchr0012g21732,gnl|KimballUMN|GUJ93_ZPchr0012g21732-1,1,1
GUJ93_ZPchr0012g21733,gnl|KimballUMN|GUJ93_ZPchr0012g21733-1,1,1
GUJ93_ZPchr0012g21734,gnl|KimballUMN|GUJ93_ZPchr0012g21734-1,1,1
GUJ93_ZPchr0012g21735,gnl|KimballUMN|GUJ93_ZPchr0012g21735-1,1,1
GUJ93_ZPchr0012g21736,gnl|KimballUMN|GUJ93_ZPchr0012g21736-1,1,1
GUJ93_ZPchr0012g21737,gnl|KimballUMN|GUJ93_ZPchr0012g21737-1,1,1
GUJ93_ZPchr0012g21738,gnl|KimballUMN|GUJ93_ZPchr0012g21738-1,1,1
GUJ93_ZPchr0012g21739,gnl|KimballUMN|GUJ93_ZPchr0012g21739-1,1,1
GUJ93_ZPchr0012g21740,gnl|KimballUMN|GUJ93_ZPchr0012g21740-1,1,1
GUJ93_ZPchr0012g21741,gnl|KimballUMN|GUJ93_ZPchr0012g21741-1,1,1
GUJ93_ZPchr0012g21741,gnl|KimballUMN|GUJ93_ZPchr0012g21741-2,2,1
GUJ93_ZPchr0012g21742,gnl|KimballUMN|GUJ93_ZPchr0012g21742-1,1,1
GUJ93_ZPchr0012g21743,gnl|KimballUMN|GUJ93_ZPchr0012g21743-1,1,1
GUJ93_ZPchr0012g21744,gnl|KimballUMN|GUJ93_ZPchr0012g21744-1,1,1
GUJ93_ZPchr0012g21745,gnl|KimballUMN|GUJ93_ZPchr0012g21745-1,1,1
GUJ93_ZPchr0012g21746,gnl|KimballUMN|GUJ93_ZPchr0012g21746-1,1,1
GUJ93_ZPchr0012g21747,gnl|KimballUMN|GUJ93_ZPchr0012g21747-1,1,1
GUJ93_ZPchr0012g21748,gnl|KimballUMN|GUJ93_ZPchr0012g21748-1,1,1
GUJ93_ZPchr0012g21749,gnl|KimballUMN|GUJ93_ZPchr0012g21749-1,1,1
GUJ93_ZPchr0012g21750,gnl|KimballUMN|GUJ93_ZPchr0012g21750-1,1,1
GUJ93_ZPchr0012g21751,gnl|KimballUMN|GUJ93_ZPchr0012g21751-1,1,1
GUJ93_ZPchr0012g21752,gnl|KimballUMN|GUJ93_ZPchr0012g21752-1,1,1
GUJ93_ZPchr0012g21753,gnl|KimballUMN|GUJ93_ZPchr0012g21753-1,1,1
GUJ93_ZPchr0012g21754,gnl|KimballUMN|GUJ93_ZPchr0012g21754-1,1,1
GUJ93_ZPchr0012g21755,gnl|KimballUMN|GUJ93_ZPchr0012g21755-1,1,1
GUJ93_ZPchr0012g21756,gnl|KimballUMN|GUJ93_ZPchr0012g21756-1,1,1
GUJ93_ZPchr0012g21757,gnl|KimballUMN|GUJ93_ZPchr0012g21757-2,1,1
GUJ93_ZPchr0012g21757,gnl|KimballUMN|GUJ93_ZPchr0012g21757-1,2,1
GUJ93_ZPchr0012g21757,gnl|KimballUMN|GUJ93_ZPchr0012g21757-3,2,2
GUJ93_ZPchr0012g21758,gnl|KimballUMN|GUJ93_ZPchr0012g21758-1,1,1
GUJ93_ZPchr0012g21759,gnl|KimballUMN|GUJ93_ZPchr0012g21759-1,1,1
GUJ93_ZPchr0012g21760,gnl|KimballUMN|GUJ93_ZPchr0012g21760-1,1,1
GUJ93_ZPchr0012g21761,gnl|KimballUMN|GUJ93_ZPchr0012g21761-2,1,1
GUJ93_ZPchr0012g21761,gnl|KimballUMN|GUJ93_ZPchr0012g21761-1,1,2
GUJ93_ZPchr0012g21761,gnl|KimballUMN|GUJ93_ZPchr0012g21761-4,2,1
GUJ93_ZPchr0012g21761,gnl|KimballUMN|GUJ93_ZPchr0012g21761-3,2,2
GUJ93_ZPchr0012g21762,gnl|KimballUMN|GUJ93_ZPchr0012g21762-1,1,1
GUJ93_ZPchr0012g21763,gnl|KimballUMN|GUJ93_ZPchr0012g21763-1,1,1
GUJ93_ZPchr0012g21764,gnl|KimballUMN|GUJ93_ZPchr0012g21764-1,1,1
GUJ93_ZPchr0012g21765,gnl|KimballUMN|GUJ93_ZPchr0012g21765-1,1,1
GUJ93_ZPchr0012g21765,gnl|KimballUMN|GUJ93_ZPchr0012g21765-4,1,2
GUJ93_ZPchr0012g21765,gnl|KimballUMN|GUJ93_ZPchr0012g21765-3,1,3
GUJ93_ZPchr0012g21765,gnl|KimballUMN|GUJ93_ZPchr0012g21765-2,1,4
GUJ93_ZPchr0012g21766,gnl|KimballUMN|GUJ93_ZPchr0012g21766-1,1,1
GUJ93_ZPchr0012g21767,gnl|KimballUMN|GUJ93_ZPchr0012g21767-1,1,1
GUJ93_ZPchr0012g21768,gnl|KimballUMN|GUJ93_ZPchr0012g21768-2,1,1
GUJ93_ZPchr0012g21768,gnl|KimballUMN|GUJ93_ZPchr0012g21768-3,2,1
GUJ93_ZPchr0012g21768,gnl|KimballUMN|GUJ93_ZPchr0012g21768-1,3,1
GUJ93_ZPchr0012g21769,gnl|KimballUMN|GUJ93_ZPchr0012g21769-1,1,1
GUJ93_ZPchr0012g21769,gnl|KimballUMN|GUJ93_ZPchr0012g21769-2,2,1
GUJ93_ZPchr0012g21770,gnl|KimballUMN|GUJ93_ZPchr0012g21770-1,1,1
GUJ93_ZPchr0012g21771,gnl|KimballUMN|GUJ93_ZPchr0012g21771-1,1,1
GUJ93_ZPchr0012g21772,gnl|KimballUMN|GUJ93_ZPchr0012g21772-2,1,1
GUJ93_ZPchr0012g21772,gnl|KimballUMN|GUJ93_ZPchr0012g21772-1,2,1
GUJ93_ZPchr0012g21773,gnl|KimballUMN|GUJ93_ZPchr0012g21773-1,1,1
GUJ93_ZPchr0012g21774,gnl|KimballUMN|GUJ93_ZPchr0012g21774-1,1,1
GUJ93_ZPchr0012g21775,gnl|KimballUMN|GUJ93_ZPchr0012g21775-1,1,1
GUJ93_ZPchr0012g21776,gnl|KimballUMN|GUJ93_ZPchr0012g21776-1,1,1
GUJ93_ZPchr0012g21777,gnl|KimballUMN|GUJ93_ZPchr0012g21777-1,1,1
GUJ93_ZPchr0012g21778,gnl|KimballUMN|GUJ93_ZPchr0012g21778-3,1,1
GUJ93_ZPchr0012g21778,gnl|KimballUMN|GUJ93_ZPchr0012g21778-4,1,2
GUJ93_ZPchr0012g21778,gnl|KimballUMN|GUJ93_ZPchr0012g21778-1,2,1
GUJ93_ZPchr0012g21778,gnl|KimballUMN|GUJ93_ZPchr0012g21778-2,2,2
GUJ93_ZPchr0012g21779,gnl|KimballUMN|GUJ93_ZPchr0012g21779-1,1,1
GUJ93_ZPchr0012g21780,gnl|KimballUMN|GUJ93_ZPchr0012g21780-1,1,1
GUJ93_ZPchr0012g21781,gnl|KimballUMN|GUJ93_ZPchr0012g21781-1,1,1
GUJ93_ZPchr0012g21782,gnl|KimballUMN|GUJ93_ZPchr0012g21782-1,1,1
GUJ93_ZPchr0012g21783,gnl|KimballUMN|GUJ93_ZPchr0012g21783-1,1,1
GUJ93_ZPchr0012g21784,gnl|KimballUMN|GUJ93_ZPchr0012g21784-1,1,1
GUJ93_ZPchr0012g21785,gnl|KimballUMN|GUJ93_ZPchr0012g21785-1,1,1
GUJ93_ZPchr0012g21786,gnl|KimballUMN|GUJ93_ZPchr0012g21786-1,1,1
GUJ93_ZPchr0012g21787,gnl|KimballUMN|GUJ93_ZPchr0012g21787-1,1,1
GUJ93_ZPchr0012g21787,gnl|KimballUMN|GUJ93_ZPchr0012g21787-2,2,1
GUJ93_ZPchr0012g21788,gnl|KimballUMN|GUJ93_ZPchr0012g21788-1,1,1
GUJ93_ZPchr0012g21789,gnl|KimballUMN|GUJ93_ZPchr0012g21789-1,1,1
GUJ93_ZPchr0012g21790,gnl|KimballUMN|GUJ93_ZPchr0012g21790-1,1,1
GUJ93_ZPchr0012g21791,gnl|KimballUMN|GUJ93_ZPchr0012g21791-1,1,1
GUJ93_ZPchr0012g21792,gnl|KimballUMN|GUJ93_ZPchr0012g21792-1,1,1
GUJ93_ZPchr0012g21793,gnl|KimballUMN|GUJ93_ZPchr0012g21793-1,1,1
GUJ93_ZPchr0012g21794,gnl|KimballUMN|GUJ93_ZPchr0012g21794-1,1,1
GUJ93_ZPchr0012g21795,gnl|KimballUMN|GUJ93_ZPchr0012g21795-1,1,1
GUJ93_ZPchr0012g21796,gnl|KimballUMN|GUJ93_ZPchr0012g21796-1,1,1
GUJ93_ZPchr0012g21797,gnl|KimballUMN|GUJ93_ZPchr0012g21797-1,1,1
GUJ93_ZPchr0012g21798,gnl|KimballUMN|GUJ93_ZPchr0012g21798-1,1,1
GUJ93_ZPchr0012g21799,gnl|KimballUMN|GUJ93_ZPchr0012g21799-1,1,1
GUJ93_ZPchr0012g21799,gnl|KimballUMN|GUJ93_ZPchr0012g21799-2,2,1
GUJ93_ZPchr0012g21799,gnl|KimballUMN|GUJ93_ZPchr0012g21799-3,3,1
GUJ93_ZPchr0012g21799,gnl|KimballUMN|GUJ93_ZPchr0012g21799-5,4,1
GUJ93_ZPchr0012g21799,gnl|KimballUMN|GUJ93_ZPchr0012g21799-4,4,2
GUJ93_ZPchr0012g21800,gnl|KimballUMN|GUJ93_ZPchr0012g21800-1,1,1
GUJ93_ZPchr0012g21801,gnl|KimballUMN|GUJ93_ZPchr0012g21801-1,1,1
GUJ93_ZPchr0012g21802,gnl|KimballUMN|GUJ93_ZPchr0012g21802-1,1,1
GUJ93_ZPchr0012g21803,gnl|KimballUMN|GUJ93_ZPchr0012g21803-1,1,1
GUJ93_ZPchr0012g21804,gnl|KimballUMN|GUJ93_ZPchr0012g21804-1,1,1
GUJ93_ZPchr0012g21805,gnl|KimballUMN|GUJ93_ZPchr0012g21805-1,1,1
GUJ93_ZPchr0012g21806,gnl|KimballUMN|GUJ93_ZPchr0012g21806-1,1,1
GUJ93_ZPchr0012g21807,gnl|KimballUMN|GUJ93_ZPchr0012g21807-1,1,1
GUJ93_ZPchr0012g21808,gnl|KimballUMN|GUJ93_ZPchr0012g21808-1,1,1
GUJ93_ZPchr0012g21809,gnl|KimballUMN|GUJ93_ZPchr0012g21809-1,1,1
GUJ93_ZPchr0012g21810,gnl|KimballUMN|GUJ93_ZPchr0012g21810-1,1,1
GUJ93_ZPchr0012g21811,gnl|KimballUMN|GUJ93_ZPchr0012g21811-1,1,1
GUJ93_ZPchr0012g21812,gnl|KimballUMN|GUJ93_ZPchr0012g21812-1,1,1
GUJ93_ZPchr0012g21812,gnl|KimballUMN|GUJ93_ZPchr0012g21812-2,2,1
GUJ93_ZPchr0012g21813,gnl|KimballUMN|GUJ93_ZPchr0012g21813-1,1,1
GUJ93_ZPchr0012g21814,gnl|KimballUMN|GUJ93_ZPchr0012g21814-1,1,1
GUJ93_ZPchr0012g21815,gnl|KimballUMN|GUJ93_ZPchr0012g21815-1,1,1
GUJ93_ZPchr0012g21816,gnl|KimballUMN|GUJ93_ZPchr0012g21816-1,1,1
GUJ93_ZPchr0012g21817,gnl|KimballUMN|GUJ93_ZPchr0012g21817-1,1,1
GUJ93_ZPchr0012g21818,gnl|KimballUMN|GUJ93_ZPchr0012g21818-1,1,1
GUJ93_ZPchr0012g21819,gnl|KimballUMN|GUJ93_ZPchr0012g21819-1,1,1
GUJ93_ZPchr0012g21820,gnl|KimballUMN|GUJ93_ZPchr0012g21820-2,1,1
GUJ93_ZPchr0012g21820,gnl|KimballUMN|GUJ93_ZPchr0012g21820-1,2,1
GUJ93_ZPchr0012g21821,gnl|KimballUMN|GUJ93_ZPchr0012g21821-1,1,1
GUJ93_ZPchr0012g21822,gnl|KimballUMN|GUJ93_ZPchr0012g21822-1,1,1
GUJ93_ZPchr0012g21823,gnl|KimballUMN|GUJ93_ZPchr0012g21823-1,1,1
GUJ93_ZPchr0012g21824,gnl|KimballUMN|GUJ93_ZPchr0012g21824-1,1,1
GUJ93_ZPchr0012g21825,gnl|KimballUMN|GUJ93_ZPchr0012g21825-1,1,1
GUJ93_ZPchr0012g21826,gnl|KimballUMN|GUJ93_ZPchr0012g21826-1,1,1
GUJ93_ZPchr0012g21827,gnl|KimballUMN|GUJ93_ZPchr0012g21827-1,1,1
GUJ93_ZPchr0012g21828,gnl|KimballUMN|GUJ93_ZPchr0012g21828-1,1,1
GUJ93_ZPchr0012g21829,gnl|KimballUMN|GUJ93_ZPchr0012g21829-1,1,1
GUJ93_ZPchr0012g21830,gnl|KimballUMN|GUJ93_ZPchr0012g21830-1,1,1
GUJ93_ZPchr0012g21831,gnl|KimballUMN|GUJ93_ZPchr0012g21831-1,1,1
GUJ93_ZPchr0012g21832,gnl|KimballUMN|GUJ93_ZPchr0012g21832-1,1,1
GUJ93_ZPchr0012g21833,gnl|KimballUMN|GUJ93_ZPchr0012g21833-1,1,1
GUJ93_ZPchr0012g21834,gnl|KimballUMN|GUJ93_ZPchr0012g21834-1,1,1
GUJ93_ZPchr0012g21835,gnl|KimballUMN|GUJ93_ZPchr0012g21835-1,1,1
GUJ93_ZPchr0012g21836,gnl|KimballUMN|GUJ93_ZPchr0012g21836-1,1,1
GUJ93_ZPchr0012g21837,gnl|KimballUMN|GUJ93_ZPchr0012g21837-1,1,1
GUJ93_ZPchr0012g21837,gnl|KimballUMN|GUJ93_ZPchr0012g21837-2,2,1
GUJ93_ZPchr0012g21837,gnl|KimballUMN|GUJ93_ZPchr0012g21837-3,3,1
GUJ93_ZPchr0012g21838,gnl|KimballUMN|GUJ93_ZPchr0012g21838-1,1,1
GUJ93_ZPchr0012g21839,gnl|KimballUMN|GUJ93_ZPchr0012g21839-1,1,1
GUJ93_ZPchr0012g21840,gnl|KimballUMN|GUJ93_ZPchr0012g21840-2,1,1
GUJ93_ZPchr0012g21840,gnl|KimballUMN|GUJ93_ZPchr0012g21840-1,2,1
GUJ93_ZPchr0012g21840,gnl|KimballUMN|GUJ93_ZPchr0012g21840-4,3,1
GUJ93_ZPchr0012g21840,gnl|KimballUMN|GUJ93_ZPchr0012g21840-3,3,2
GUJ93_ZPchr0012g21841,gnl|KimballUMN|GUJ93_ZPchr0012g21841-1,1,1
GUJ93_ZPchr0012g21842,gnl|KimballUMN|GUJ93_ZPchr0012g21842-2,1,1
GUJ93_ZPchr0012g21842,gnl|KimballUMN|GUJ93_ZPchr0012g21842-1,2,1
GUJ93_ZPchr0012g21843,gnl|KimballUMN|GUJ93_ZPchr0012g21843-1,1,1
GUJ93_ZPchr0012g21844,gnl|KimballUMN|GUJ93_ZPchr0012g21844-1,1,1
GUJ93_ZPchr0012g21845,gnl|KimballUMN|GUJ93_ZPchr0012g21845-1,1,1
GUJ93_ZPchr0012g21846,gnl|KimballUMN|GUJ93_ZPchr0012g21846-1,1,1
GUJ93_ZPchr0012g21846,gnl|KimballUMN|GUJ93_ZPchr0012g21846-2,2,1
GUJ93_ZPchr0012g21846,gnl|KimballUMN|GUJ93_ZPchr0012g21846-3,3,1
GUJ93_ZPchr0012g21847,gnl|KimballUMN|GUJ93_ZPchr0012g21847-1,1,1
GUJ93_ZPchr0012g21848,gnl|KimballUMN|GUJ93_ZPchr0012g21848-1,1,1
GUJ93_ZPchr0012g21849,gnl|KimballUMN|GUJ93_ZPchr0012g21849-1,1,1
GUJ93_ZPchr0012g21850,gnl|KimballUMN|GUJ93_ZPchr0012g21850-1,1,1
GUJ93_ZPchr0012g21851,gnl|KimballUMN|GUJ93_ZPchr0012g21851-1,1,1
GUJ93_ZPchr0012g21852,gnl|KimballUMN|GUJ93_ZPchr0012g21852-1,1,1
GUJ93_ZPchr0012g21853,gnl|KimballUMN|GUJ93_ZPchr0012g21853-4,1,1
GUJ93_ZPchr0012g21853,gnl|KimballUMN|GUJ93_ZPchr0012g21853-2,2,1
GUJ93_ZPchr0012g21853,gnl|KimballUMN|GUJ93_ZPchr0012g21853-3,2,2
GUJ93_ZPchr0012g21853,gnl|KimballUMN|GUJ93_ZPchr0012g21853-1,2,3
GUJ93_ZPchr0012g21854,gnl|KimballUMN|GUJ93_ZPchr0012g21854-1,1,1
GUJ93_ZPchr0012g21854,gnl|KimballUMN|GUJ93_ZPchr0012g21854-2,2,1
GUJ93_ZPchr0012g21855,gnl|KimballUMN|GUJ93_ZPchr0012g21855-1,1,1
GUJ93_ZPchr0012g21856,gnl|KimballUMN|GUJ93_ZPchr0012g21856-1,1,1
GUJ93_ZPchr0012g21857,gnl|KimballUMN|GUJ93_ZPchr0012g21857-1,1,1
GUJ93_ZPchr0012g21858,gnl|KimballUMN|GUJ93_ZPchr0012g21858-1,1,1
GUJ93_ZPchr0012g21859,gnl|KimballUMN|GUJ93_ZPchr0012g21859-1,1,1
GUJ93_ZPchr0012g21860,gnl|KimballUMN|GUJ93_ZPchr0012g21860-1,1,1
GUJ93_ZPchr0012g21861,gnl|KimballUMN|GUJ93_ZPchr0012g21861-1,1,1
GUJ93_ZPchr0012g21862,gnl|KimballUMN|GUJ93_ZPchr0012g21862-1,1,1
GUJ93_ZPchr0012g21863,gnl|KimballUMN|GUJ93_ZPchr0012g21863-1,1,1
GUJ93_ZPchr0012g21864,gnl|KimballUMN|GUJ93_ZPchr0012g21864-2,1,1
GUJ93_ZPchr0012g21864,gnl|KimballUMN|GUJ93_ZPchr0012g21864-1,2,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-9,1,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-7,2,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-6,3,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-13,3,2
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-2,4,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-5,5,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-12,5,2
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-10,6,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-4,7,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-8,7,2
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-1,8,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-3,8,2
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-11,9,1
GUJ93_ZPchr0012g21865,gnl|KimballUMN|GUJ93_ZPchr0012g21865-14,10,1
GUJ93_ZPchr0012g21866,gnl|KimballUMN|GUJ93_ZPchr0012g21866-2,1,1
GUJ93_ZPchr0012g21866,gnl|KimballUMN|GUJ93_ZPchr0012g21866-1,2,1
GUJ93_ZPchr0012g21866,gnl|KimballUMN|GUJ93_ZPchr0012g21866-3,3,1
GUJ93_ZPchr0012g21867,gnl|KimballUMN|GUJ93_ZPchr0012g21867-1,1,1
GUJ93_ZPchr0012g21868,gnl|KimballUMN|GUJ93_ZPchr0012g21868-1,1,1
GUJ93_ZPchr0012g21869,gnl|KimballUMN|GUJ93_ZPchr0012g21869-1,1,1
GUJ93_ZPchr0012g21870,gnl|KimballUMN|GUJ93_ZPchr0012g21870-1,1,1
GUJ93_ZPchr0012g21871,gnl|KimballUMN|GUJ93_ZPchr0012g21871-1,1,1
GUJ93_ZPchr0012g21872,gnl|KimballUMN|GUJ93_ZPchr0012g21872-1,1,1
GUJ93_ZPchr0012g21873,gnl|KimballUMN|GUJ93_ZPchr0012g21873-1,1,1
GUJ93_ZPchr0012g21874,gnl|KimballUMN|GUJ93_ZPchr0012g21874-1,1,1
GUJ93_ZPchr0012g21875,gnl|KimballUMN|GUJ93_ZPchr0012g21875-1,1,1
GUJ93_ZPchr0012g21876,gnl|KimballUMN|GUJ93_ZPchr0012g21876-1,1,1
GUJ93_ZPchr0012g21877,gnl|KimballUMN|GUJ93_ZPchr0012g21877-2,1,1
GUJ93_ZPchr0012g21877,gnl|KimballUMN|GUJ93_ZPchr0012g21877-1,2,1
GUJ93_ZPchr0012g21878,gnl|KimballUMN|GUJ93_ZPchr0012g21878-1,1,1
GUJ93_ZPchr0012g21879,gnl|KimballUMN|GUJ93_ZPchr0012g21879-1,1,1
GUJ93_ZPchr0012g21880,gnl|KimballUMN|GUJ93_ZPchr0012g21880-1,1,1
GUJ93_ZPchr0012g21881,gnl|KimballUMN|GUJ93_ZPchr0012g21881-1,1,1
GUJ93_ZPchr0012g21881,gnl|KimballUMN|GUJ93_ZPchr0012g21881-2,2,1
GUJ93_ZPchr0012g21882,gnl|KimballUMN|GUJ93_ZPchr0012g21882-1,1,1
GUJ93_ZPchr0012g21883,gnl|KimballUMN|GUJ93_ZPchr0012g21883-1,1,1
GUJ93_ZPchr0012g21884,gnl|KimballUMN|GUJ93_ZPchr0012g21884-1,1,1
GUJ93_ZPchr0012g21885,gnl|KimballUMN|GUJ93_ZPchr0012g21885-1,1,1
GUJ93_ZPchr0012g21886,gnl|KimballUMN|GUJ93_ZPchr0012g21886-1,1,1
GUJ93_ZPchr0012g21887,gnl|KimballUMN|GUJ93_ZPchr0012g21887-1,1,1
GUJ93_ZPchr0012g21887,gnl|KimballUMN|GUJ93_ZPchr0012g21887-2,2,1
GUJ93_ZPchr0012g21887,gnl|KimballUMN|GUJ93_ZPchr0012g21887-3,3,1
GUJ93_ZPchr0012g21888,gnl|KimballUMN|GUJ93_ZPchr0012g21888-1,1,1
GUJ93_ZPchr0012g21889,gnl|KimballUMN|GUJ93_ZPchr0012g21889-1,1,1
GUJ93_ZPchr0012g21890,gnl|KimballUMN|GUJ93_ZPchr0012g21890-3,1,1
GUJ93_ZPchr0012g21890,gnl|KimballUMN|GUJ93_ZPchr0012g21890-1,2,1
GUJ93_ZPchr0012g21890,gnl|KimballUMN|GUJ93_ZPchr0012g21890-2,3,1
GUJ93_ZPchr0012g21891,gnl|KimballUMN|GUJ93_ZPchr0012g21891-1,1,1
GUJ93_ZPchr0012g21892,gnl|KimballUMN|GUJ93_ZPchr0012g21892-1,1,1
GUJ93_ZPchr0012g21893,gnl|KimballUMN|GUJ93_ZPchr0012g21893-1,1,1
GUJ93_ZPchr0012g21894,gnl|KimballUMN|GUJ93_ZPchr0012g21894-1,1,1
GUJ93_ZPchr0012g21895,gnl|KimballUMN|GUJ93_ZPchr0012g21895-3,1,1
GUJ93_ZPchr0012g21895,gnl|KimballUMN|GUJ93_ZPchr0012g21895-1,2,1
GUJ93_ZPchr0012g21895,gnl|KimballUMN|GUJ93_ZPchr0012g21895-2,3,1
GUJ93_ZPchr0012g21896,gnl|KimballUMN|GUJ93_ZPchr0012g21896-1,1,1
GUJ93_ZPchr0012g21897,gnl|KimballUMN|GUJ93_ZPchr0012g21897-1,1,1
GUJ93_ZPchr0012g21898,gnl|KimballUMN|GUJ93_ZPchr0012g21898-1,1,1
GUJ93_ZPchr0012g21899,gnl|KimballUMN|GUJ93_ZPchr0012g21899-1,1,1
GUJ93_ZPchr0012g21900,gnl|KimballUMN|GUJ93_ZPchr0012g21900-1,1,1
GUJ93_ZPchr0012g21901,gnl|KimballUMN|GUJ93_ZPchr0012g21901-1,1,1
GUJ93_ZPchr0012g21902,gnl|KimballUMN|GUJ93_ZPchr0012g21902-2,1,1
GUJ93_ZPchr0012g21902,gnl|KimballUMN|GUJ93_ZPchr0012g21902-1,1,2
GUJ93_ZPchr0012g21902,gnl|KimballUMN|GUJ93_ZPchr0012g21902-3,2,1
GUJ93_ZPchr0012g21903,gnl|KimballUMN|GUJ93_ZPchr0012g21903-1,1,1
GUJ93_ZPchr0012g21904,gnl|KimballUMN|GUJ93_ZPchr0012g21904-2,1,1
GUJ93_ZPchr0012g21904,gnl|KimballUMN|GUJ93_ZPchr0012g21904-1,2,1
GUJ93_ZPchr0012g21905,gnl|KimballUMN|GUJ93_ZPchr0012g21905-1,1,1
GUJ93_ZPchr0012g21905,gnl|KimballUMN|GUJ93_ZPchr0012g21905-2,2,1
GUJ93_ZPchr0012g21905,gnl|KimballUMN|GUJ93_ZPchr0012g21905-3,2,2
